mes;provincia;municipio;cuit;tipo;monto
01/2017;30-54641413-9;"BUENOS AIRES";PROV;40897056.93;"Comp. Tarifaria"
01/2017;30-54641796-0;"BUENOS AIRES";PROV;26072319.21;"Comp. Tarifaria"
01/2017;30-54641796-0;"BUENOS AIRES";PROV;3550238.29;"Comp. Gasoil"
01/2017;30-54641925-4;"BUENOS AIRES";PROV;293362.11;"Comp. Gasoil"
01/2017;30-54641925-4;"BUENOS AIRES";PROV;2500012.42;"Comp. Tarifaria"
01/2017;30-54648155-3;"BUENOS AIRES";PROV;0.00;"Comp. Gasoil"
01/2017;30-54648155-3;"BUENOS AIRES";PROV;0.00;"Comp. Gasoil"
01/2017;30-54650008-6;"BUENOS AIRES";PROV;4016026.67;"Comp. Gasoil"
01/2017;30-54650008-6;"BUENOS AIRES";PROV;34061524.94;"Comp. Tarifaria"
01/2017;30-54653274-3;"BUENOS AIRES";PROV;28396843.63;"Comp. Tarifaria"
01/2017;30-54653274-3;"BUENOS AIRES";PROV;0.00;"Comp. Gasoil"
01/2017;30-54653274-3;"BUENOS AIRES";PROV;4172876.19;"Comp. Gasoil"
01/2017;30-54661590-8;"BUENOS AIRES";PROV;1428576.93;"Comp. Gasoil"
01/2017;30-54661590-8;"BUENOS AIRES";PROV;12524646.80;"Comp. Tarifaria"
01/2017;30-55484527-0;"BUENOS AIRES";PROV;0.00;"Comp. Gasoil"
01/2017;30-55484558-0;"BUENOS AIRES";PROV;2094225.45;"Comp. Gasoil"
01/2017;30-55484558-0;"BUENOS AIRES";PROV;15872146.95;"Comp. Tarifaria"
01/2017;30-55484725-7;"BUENOS AIRES";PROV;29873513.77;"Comp. Tarifaria"
01/2017;30-55484725-7;"BUENOS AIRES";PROV;3728632.00;"Comp. Gasoil"
01/2017;30-56190067-8;"BUENOS AIRES";PROV;3444446.42;"Comp. Gasoil"
01/2017;30-56190067-8;"BUENOS AIRES";PROV;25770985.64;"Comp. Tarifaria"
01/2017;30-56214129-0;"BUENOS AIRES";PROV;2107496.95;"Comp. Tarifaria"
01/2017;30-56214129-0;"BUENOS AIRES";PROV;298495.08;"Comp. Gasoil"
01/2017;30-56214129-0;"BUENOS AIRES";PROV;216984.11;"Comp. Gasoil"
01/2017;30-57190462-0;"BUENOS AIRES";PROV;93748.32;"Comp. Gasoil"
01/2017;30-57190462-0;"BUENOS AIRES";PROV;1002599.73;"Comp. Tarifaria"
01/2017;30-57733887-2;"BUENOS AIRES";PROV;53416.18;"Comp. Gasoil"
01/2017;30-57733887-2;"BUENOS AIRES";PROV;382070.19;"Comp. Gasoil"
01/2017;30-58184769-2;"BUENOS AIRES";PROV;1530351.50;"Comp. Gasoil"
01/2017;30-58184769-2;"BUENOS AIRES";PROV;11600296.91;"Comp. Tarifaria"
01/2017;30-63898233-8;"BUENOS AIRES";PROV;10523100.93;"Comp. Tarifaria"
01/2017;30-63898233-8;"BUENOS AIRES";PROV;1605704.87;"Comp. Gasoil"
01/2017;30-65080001-6;"BUENOS AIRES";PROV;841823.90;"Comp. Gasoil"
01/2017;30-65080001-6;"BUENOS AIRES";PROV;5027053.00;"Comp. Tarifaria"
01/2017;30-65276194-8;"BUENOS AIRES";PROV;388837.49;"Comp. Tarifaria"
01/2017;30-65276194-8;"BUENOS AIRES";PROV;24247.68;"Comp. Gasoil"
01/2017;30-65276194-8;"BUENOS AIRES";PROV;39363.84;"Comp. Gasoil"
01/2017;30-65585353-3;"BUENOS AIRES";PROV;248215.57;"Comp. Gasoil"
01/2017;30-65585353-3;"BUENOS AIRES";PROV;2328761.62;"Comp. Tarifaria"
01/2017;30-66419466-6;"BUENOS AIRES";PROV;1059588.55;"Comp. Gasoil"
01/2017;30-66419466-6;"BUENOS AIRES";PROV;176565.37;"Comp. Gasoil"
01/2017;30-66462552-7;"BUENOS AIRES";PROV;7916.32;"Comp. Gasoil"
01/2017;30-66462552-7;"BUENOS AIRES";PROV;32997.56;"Comp. Gasoil"
01/2017;30-66462552-7;"BUENOS AIRES";PROV;188938.50;"Comp. Tarifaria"
01/2017;30-68013871-7;"BUENOS AIRES";PROV;5685445.11;"Comp. Tarifaria"
01/2017;30-68013871-7;"BUENOS AIRES";PROV;610125.48;"Comp. Gasoil"
01/2017;30-68679471-3;"BUENOS AIRES";PROV;1322215.33;"Comp. Gasoil"
01/2017;30-68679471-3;"BUENOS AIRES";PROV;8545255.32;"Comp. Tarifaria"
01/2017;30-69225833-5;"BUENOS AIRES";PROV;10771042.39;"Comp. Tarifaria"
01/2017;30-69225833-5;"BUENOS AIRES";PROV;1424134.45;"Comp. Gasoil"
01/2017;30-70729904-1;"BUENOS AIRES";PROV;63276.39;"Comp. Gasoil"
01/2017;30-70729904-1;"BUENOS AIRES";PROV;67554.93;"Comp. Gasoil"
01/2017;30-70729904-1;"BUENOS AIRES";PROV;541686.68;"Comp. Tarifaria"
01/2017;30-70743664-2;"BUENOS AIRES";PROV;128791.06;"Comp. Gasoil"
01/2017;30-70790289-9;"BUENOS AIRES";PROV;1187075.48;"Comp. Gasoil"
01/2017;30-70790289-9;"BUENOS AIRES";PROV;8918138.71;"Comp. Tarifaria"
01/2017;30-70805080-2;"BUENOS AIRES";PROV;0.00;"Comp. Tarifaria"
01/2017;30-70805080-2;"BUENOS AIRES";PROV;35997.40;"Comp. Gasoil"
01/2017;30-70809397-8;"BUENOS AIRES";PROV;53134.72;"Comp. Gasoil"
01/2017;30-70809397-8;"BUENOS AIRES";PROV;383430.04;"Comp. Tarifaria"
01/2017;30-70830532-0;"BUENOS AIRES";PROV;25096.42;"Comp. Gasoil"
01/2017;33-54625543-9;"BUENOS AIRES";PROV;478308.95;"Comp. Gasoil"
01/2017;33-54625543-9;"BUENOS AIRES";PROV;3582710.74;"Comp. Tarifaria"
01/2017;33-54625963-9;"BUENOS AIRES";PROV;45201756.42;"Comp. Tarifaria"
01/2017;33-54625963-9;"BUENOS AIRES";PROV;7886367.79;"Comp. Gasoil"
01/2017;33-54634565-9;"BUENOS AIRES";PROV;3037510.14;"Comp. Gasoil"
01/2017;33-54634565-9;"BUENOS AIRES";PROV;19907177.19;"Comp. Tarifaria"
01/2017;33-54634954-9;"BUENOS AIRES";PROV;17020632.53;"Comp. Tarifaria"
01/2017;33-54634954-9;"BUENOS AIRES";PROV;2315864.95;"Comp. Gasoil"
01/2017;33-54635070-9;"BUENOS AIRES";PROV;1722770.43;"Comp. Gasoil"
01/2017;33-54635070-9;"BUENOS AIRES";PROV;11793490.60;"Comp. Tarifaria"
01/2017;33-54661071-9;"BUENOS AIRES";PROV;16772017.41;"Comp. Tarifaria"
01/2017;33-54661071-9;"BUENOS AIRES";PROV;2426137.37;"Comp. Gasoil"
01/2017;33-56437957-9;"BUENOS AIRES";PROV;130430.44;"Comp. Gasoil"
01/2017;33-56437957-9;"BUENOS AIRES";PROV;690329.13;"Comp. Tarifaria"
01/2017;33-56815582-9;"BUENOS AIRES";PROV;2868464.38;"Comp. Tarifaria"
01/2017;33-56815582-9;"BUENOS AIRES";PROV;409517.05;"Comp. Gasoil"
01/2017;33-58061693-9;"BUENOS AIRES";PROV;124680.26;"Comp. Gasoil"
01/2017;33-58061693-9;"BUENOS AIRES";PROV;420357.29;"Comp. Tarifaria"
01/2017;33-62854085-9;"BUENOS AIRES";PROV;111139.78;"Comp. Tarifaria"
01/2017;33-62854085-9;"BUENOS AIRES";PROV;22372.20;"Comp. Gasoil"
01/2017;33-71031597-9;"BUENOS AIRES";PROV;50796.28;"Comp. Gasoil"
01/2017;33-71031597-9;"BUENOS AIRES";PROV;76824.11;"Comp. Gasoil"
01/2017;33-71031597-9;"BUENOS AIRES";PROV;866881.40;"Comp. Tarifaria"
01/2017;30-71456617-9;"BUENOS AIRES";"PUNTA INDIO";125210.50;"Comp. Tarifaria"
01/2017;30-71456617-9;"BUENOS AIRES";"PUNTA INDIO";30344.72;"Comp. Gasoil"
01/2017;30-52276217-9;"BUENOS AIRES";QUILMES;428684.87;"Comp. Gasoil"
01/2017;30-52276217-9;"BUENOS AIRES";QUILMES;2762218.04;"Comp. Tarifaria"
01/2017;30-54622889-0;"BUENOS AIRES";QUILMES;2058822.48;"Comp. Tarifaria"
01/2017;30-54622889-0;"BUENOS AIRES";QUILMES;216416.13;"Comp. Gasoil"
01/2017;30-54625024-1;"BUENOS AIRES";QUILMES;687733.71;"Comp. Gasoil"
01/2017;30-54625024-1;"BUENOS AIRES";QUILMES;5263042.05;"Comp. Tarifaria"
01/2017;30-54635100-5;"BUENOS AIRES";QUILMES;5855169.65;"Comp. Tarifaria"
01/2017;30-54635100-5;"BUENOS AIRES";QUILMES;755610.77;"Comp. Gasoil"
01/2017;20-17320830-9;"BUENOS AIRES";RAMALLO;33716.35;"Comp. Gasoil"
01/2017;20-17320830-9;"BUENOS AIRES";RAMALLO;164824.99;"Comp. Tarifaria"
01/2017;33-57710541-9;"BUENOS AIRES";RAMALLO;385552.82;"Comp. Tarifaria"
01/2017;33-57710541-9;"BUENOS AIRES";RAMALLO;57247.56;"Comp. Gasoil"
01/2017;30-65276194-8;"BUENOS AIRES";"SAN ANDRES DE GILES";33491.58;"Comp. Gasoil"
01/2017;30-65276194-8;"BUENOS AIRES";"SAN ANDRES DE GILES";195288.86;"Comp. Tarifaria"
01/2017;20-14395066-3;"BUENOS AIRES";"SAN ANTONIO DE ARECO";84838.32;"Comp. Tarifaria"
01/2017;20-14395066-3;"BUENOS AIRES";"SAN ANTONIO DE ARECO";24584.84;"Comp. Gasoil"
01/2017;23-08337000-9;"BUENOS AIRES";"SAN ANTONIO DE ARECO";15295.49;"Comp. Gasoil"
01/2017;23-08337000-9;"BUENOS AIRES";"SAN ANTONIO DE ARECO";42793.00;"Comp. Tarifaria"
01/2017;30-63898233-8;"BUENOS AIRES";"SAN FERNANDO";4984966.28;"Comp. Tarifaria"
01/2017;30-63898233-8;"BUENOS AIRES";"SAN FERNANDO";544266.21;"Comp. Gasoil"
01/2017;30-54634473-4;"BUENOS AIRES";"SAN ISIDRO";1752316.99;"Comp. Gasoil"
01/2017;30-54634473-4;"BUENOS AIRES";"SAN ISIDRO";11902018.76;"Comp. Tarifaria"
01/2017;30-56190067-8;"BUENOS AIRES";"SAN MIGUEL";6850439.65;"Comp. Tarifaria"
01/2017;30-56190067-8;"BUENOS AIRES";"SAN MIGUEL";705860.54;"Comp. Gasoil"
01/2017;30-56214129-0;"BUENOS AIRES";"SAN NICOLÁS DE LOS ARROYOS";926047.70;"Comp. Gasoil"
01/2017;30-56214129-0;"BUENOS AIRES";"SAN NICOLÁS DE LOS ARROYOS";6082347.73;"Comp. Tarifaria"
01/2017;30-56214129-0;"BUENOS AIRES";"SAN PEDRO";638659.20;"Comp. Tarifaria"
01/2017;30-56214129-0;"BUENOS AIRES";"SAN PEDRO";151551.28;"Comp. Gasoil"
01/2017;30-54563704-5;"BUENOS AIRES";"SAN VICENTE";80733.87;"Comp. Gasoil"
01/2017;30-54563704-5;"BUENOS AIRES";"SAN VICENTE";517070.54;"Comp. Tarifaria"
01/2017;30-54657122-6;"BUENOS AIRES";TANDIL;946339.24;"Comp. Tarifaria"
01/2017;30-54657122-6;"BUENOS AIRES";TANDIL;159898.53;"Comp. Gasoil"
01/2017;30-54657139-0;"BUENOS AIRES";TANDIL;168075.45;"Comp. Gasoil"
01/2017;30-54657139-0;"BUENOS AIRES";TANDIL;990104.76;"Comp. Tarifaria"
01/2017;30-54657146-3;"BUENOS AIRES";TANDIL;1155394.66;"Comp. Tarifaria"
01/2017;30-54657146-3;"BUENOS AIRES";TANDIL;199704.41;"Comp. Gasoil"
01/2017;30-55484817-2;"BUENOS AIRES";TANDIL;197556.75;"Comp. Gasoil"
01/2017;30-55484817-2;"BUENOS AIRES";TANDIL;1090861.29;"Comp. Tarifaria"
01/2017;30-57125774-9;"BUENOS AIRES";TANDIL;940042.20;"Comp. Tarifaria"
01/2017;30-57125774-9;"BUENOS AIRES";TANDIL;172093.88;"Comp. Gasoil"
01/2017;33-70982688-9;"BUENOS AIRES";TANDIL;167879.34;"Comp. Gasoil"
01/2017;33-70982688-9;"BUENOS AIRES";TANDIL;922775.84;"Comp. Tarifaria"
01/2017;30-54641994-7;"BUENOS AIRES";TIGRE;9644867.21;"Comp. Tarifaria"
01/2017;30-54641994-7;"BUENOS AIRES";TIGRE;1011377.11;"Comp. Gasoil"
01/2017;30-69225833-5;"BUENOS AIRES";TIGRE;1844533.60;"Comp. Gasoil"
01/2017;30-69225833-5;"BUENOS AIRES";TIGRE;15546518.63;"Comp. Tarifaria"
01/2017;30-71098891-5;"BUENOS AIRES";TIGRE;3338192.80;"Comp. Tarifaria"
01/2017;30-71098891-5;"BUENOS AIRES";TIGRE;463599.84;"Comp. Gasoil"
01/2017;30-71254215-9;"BUENOS AIRES";TIGRE;356027.33;"Comp. Gasoil"
01/2017;30-71254215-9;"BUENOS AIRES";TIGRE;4797272.01;"Comp. Tarifaria"
01/2017;20-23867917-7;"BUENOS AIRES";TORNQUIST;115917.26;"Comp. Tarifaria"
01/2017;20-23867917-7;"BUENOS AIRES";TORNQUIST;16436.72;"Comp. Gasoil"
01/2017;30-54579710-7;"BUENOS AIRES";"URBANO DE LA COSTA";40201.06;"Comp. Gasoil"
01/2017;30-54579710-7;"BUENOS AIRES";"URBANO DE LA COSTA";183642.57;"Comp. Tarifaria"
01/2017;30-54579741-7;"BUENOS AIRES";"URBANO DE LA COSTA";488579.91;"Comp. Tarifaria"
01/2017;30-54579741-7;"BUENOS AIRES";"URBANO DE LA COSTA";84422.09;"Comp. Gasoil"
01/2017;33-51715764-9;"BUENOS AIRES";"URBANO DE LA COSTA";100850.60;"Comp. Gasoil"
01/2017;33-51715764-9;"BUENOS AIRES";"URBANO DE LA COSTA";497059.25;"Comp. Tarifaria"
01/2017;33-54573668-9;"BUENOS AIRES";"URBANO DE LA COSTA";724930.51;"Comp. Tarifaria"
01/2017;33-54573668-9;"BUENOS AIRES";"URBANO DE LA COSTA";105339.23;"Comp. Gasoil"
01/2017;30-70463974-7;"BUENOS AIRES";"VILLA GESELL";268151.06;"Comp. Gasoil"
01/2017;30-70463974-7;"BUENOS AIRES";"VILLA GESELL";1871535.63;"Comp. Tarifaria"
01/2017;30-66764535-9;"BUENOS AIRES";ZARATE;3456169.47;"Comp. Tarifaria"
01/2017;30-66764535-9;"BUENOS AIRES";ZARATE;323115.04;"Comp. Gasoil"
01/2017;20-06606872-3;C.A.B.A.;C.A.B.A.;0.00;"Comp. Gasoil"
01/2017;20-06956154-4;C.A.B.A.;C.A.B.A.;0.00;"Comp. Gasoil"
01/2017;20-07815485-4;C.A.B.A.;C.A.B.A.;0.00;"Comp. Gasoil"
01/2017;20-08140678-3;C.A.B.A.;C.A.B.A.;0.00;"Comp. Gasoil"
01/2017;20-13164214-9;C.A.B.A.;C.A.B.A.;0.00;"Comp. Gasoil"
01/2017;23-13418186-9;C.A.B.A.;C.A.B.A.;0.00;"Comp. Gasoil"
01/2017;23-13418186-9;C.A.B.A.;C.A.B.A.;0.00;"Comp. Gasoil"
01/2017;30-52276217-9;C.A.B.A.;C.A.B.A.;5177723.01;"Comp. Gasoil"
01/2017;30-52276217-9;C.A.B.A.;C.A.B.A.;39165471.47;"Comp. Tarifaria"
01/2017;30-53313348-3;C.A.B.A.;C.A.B.A.;0.00;"Comp. Gasoil"
01/2017;30-54342507-5;C.A.B.A.;C.A.B.A.;0.00;"Comp. Gasoil"
01/2017;30-54408966-4;C.A.B.A.;C.A.B.A.;0.00;"Comp. Gasoil"
01/2017;30-54563704-5;C.A.B.A.;C.A.B.A.;1410742.03;"Comp. Gasoil"
01/2017;30-54563704-5;C.A.B.A.;C.A.B.A.;441701.91;"Comp. Gasoil"
01/2017;30-54563704-5;C.A.B.A.;C.A.B.A.;1150097.35;"Comp. Gasoil"
01/2017;30-54563704-5;C.A.B.A.;C.A.B.A.;1254191.53;"Comp. Gasoil"
01/2017;30-54563704-5;C.A.B.A.;C.A.B.A.;28411739.27;"Comp. Tarifaria"
01/2017;30-54577578-2;C.A.B.A.;C.A.B.A.;14260245.87;"Comp. Tarifaria"
01/2017;30-54577578-2;C.A.B.A.;C.A.B.A.;723648.65;"Comp. Gasoil"
01/2017;30-54577578-2;C.A.B.A.;C.A.B.A.;904623.63;"Comp. Gasoil"
01/2017;30-54577585-5;C.A.B.A.;C.A.B.A.;1362151.36;"Comp. Gasoil"
01/2017;30-54577585-5;C.A.B.A.;C.A.B.A.;765466.62;"Comp. Gasoil"
01/2017;30-54577585-5;C.A.B.A.;C.A.B.A.;747894.85;"Comp. Gasoil"
01/2017;30-54577585-5;C.A.B.A.;C.A.B.A.;24167808.11;"Comp. Tarifaria"
01/2017;30-54578922-8;C.A.B.A.;C.A.B.A.;0.00;"Comp. Gasoil"
01/2017;30-54622131-4;C.A.B.A.;C.A.B.A.;0.00;"Comp. Gasoil"
01/2017;30-54622179-9;C.A.B.A.;C.A.B.A.;0.00;"Comp. Gasoil"
01/2017;30-54622230-2;C.A.B.A.;C.A.B.A.;0.00;"Comp. Gasoil"
01/2017;30-54622346-5;C.A.B.A.;C.A.B.A.;2809687.21;"Comp. Gasoil"
01/2017;30-54622346-5;C.A.B.A.;C.A.B.A.;21590189.88;"Comp. Tarifaria"
01/2017;30-54622391-0;C.A.B.A.;C.A.B.A.;21062650.30;"Comp. Tarifaria"
01/2017;30-54622391-0;C.A.B.A.;C.A.B.A.;2475048.55;"Comp. Gasoil"
01/2017;30-54622438-0;C.A.B.A.;C.A.B.A.;958980.64;"Comp. Gasoil"
01/2017;30-54622438-0;C.A.B.A.;C.A.B.A.;1139758.66;"Comp. Gasoil"
01/2017;30-54622438-0;C.A.B.A.;C.A.B.A.;15186711.88;"Comp. Tarifaria"
01/2017;30-54622469-0;C.A.B.A.;C.A.B.A.;15579153.85;"Comp. Tarifaria"
01/2017;30-54622469-0;C.A.B.A.;C.A.B.A.;1424768.53;"Comp. Gasoil"
01/2017;30-54622469-0;C.A.B.A.;C.A.B.A.;590016.28;"Comp. Gasoil"
01/2017;30-54622520-4;C.A.B.A.;C.A.B.A.;752295.33;"Comp. Gasoil"
01/2017;30-54622520-4;C.A.B.A.;C.A.B.A.;6230724.53;"Comp. Tarifaria"
01/2017;30-54622575-1;C.A.B.A.;C.A.B.A.;29286442.96;"Comp. Tarifaria"
01/2017;30-54622575-1;C.A.B.A.;C.A.B.A.;1041609.51;"Comp. Gasoil"
01/2017;30-54622575-1;C.A.B.A.;C.A.B.A.;1141448.06;"Comp. Gasoil"
01/2017;30-54622575-1;C.A.B.A.;C.A.B.A.;1024910.23;"Comp. Gasoil"
01/2017;30-54622575-1;C.A.B.A.;C.A.B.A.;902946.24;"Comp. Gasoil"
01/2017;30-54622766-5;C.A.B.A.;C.A.B.A.;0.00;"Comp. Gasoil"
01/2017;30-54622797-5;C.A.B.A.;C.A.B.A.;755414.02;"Comp. Gasoil"
01/2017;30-54622797-5;C.A.B.A.;C.A.B.A.;6279882.84;"Comp. Tarifaria"
01/2017;30-54622810-6;C.A.B.A.;C.A.B.A.;15437055.38;"Comp. Tarifaria"
01/2017;30-54622810-6;C.A.B.A.;C.A.B.A.;822289.77;"Comp. Gasoil"
01/2017;30-54622810-6;C.A.B.A.;C.A.B.A.;969914.15;"Comp. Gasoil"
01/2017;30-54622827-0;C.A.B.A.;C.A.B.A.;227012.41;"Comp. Gasoil"
01/2017;30-54622827-0;C.A.B.A.;C.A.B.A.;1384932.10;"Comp. Gasoil"
01/2017;30-54622827-0;C.A.B.A.;C.A.B.A.;12193987.21;"Comp. Tarifaria"
01/2017;30-54622841-6;C.A.B.A.;C.A.B.A.;0.00;"Comp. Gasoil"
01/2017;30-54622896-3;C.A.B.A.;C.A.B.A.;1702539.01;"Comp. Gasoil"
01/2017;30-54622896-3;C.A.B.A.;C.A.B.A.;12597799.72;"Comp. Tarifaria"
01/2017;30-54622919-6;C.A.B.A.;C.A.B.A.;19457891.98;"Comp. Tarifaria"
01/2017;30-54622919-6;C.A.B.A.;C.A.B.A.;1239403.82;"Comp. Gasoil"
01/2017;30-54622919-6;C.A.B.A.;C.A.B.A.;1259969.88;"Comp. Gasoil"
01/2017;30-54622964-1;C.A.B.A.;C.A.B.A.;3411723.16;"Comp. Gasoil"
01/2017;30-54622964-1;C.A.B.A.;C.A.B.A.;697173.94;"Comp. Gasoil"
01/2017;30-54622964-1;C.A.B.A.;C.A.B.A.;38117306.18;"Comp. Tarifaria"
01/2017;30-54623134-4;C.A.B.A.;C.A.B.A.;7141334.52;"Comp. Tarifaria"
01/2017;30-54623134-4;C.A.B.A.;C.A.B.A.;916730.89;"Comp. Gasoil"
01/2017;30-54623141-7;C.A.B.A.;C.A.B.A.;1016495.82;"Comp. Gasoil"
01/2017;30-54623141-7;C.A.B.A.;C.A.B.A.;8094380.54;"Comp. Tarifaria"
01/2017;30-54623417-3;C.A.B.A.;C.A.B.A.;29735350.53;"Comp. Tarifaria"
01/2017;30-54623417-3;C.A.B.A.;C.A.B.A.;1847132.78;"Comp. Gasoil"
01/2017;30-54623417-3;C.A.B.A.;C.A.B.A.;2013343.86;"Comp. Gasoil"
01/2017;30-54623417-3;C.A.B.A.;C.A.B.A.;571696.15;"Comp. Gasoil"
01/2017;30-54623424-6;C.A.B.A.;C.A.B.A.;0.00;"Comp. Gasoil"
01/2017;30-54624137-4;C.A.B.A.;C.A.B.A.;1414854.73;"Comp. Gasoil"
01/2017;30-54624137-4;C.A.B.A.;C.A.B.A.;11889445.75;"Comp. Tarifaria"
01/2017;30-54624380-6;C.A.B.A.;C.A.B.A.;0.00;"Comp. Gasoil"
01/2017;30-54624397-0;C.A.B.A.;C.A.B.A.;1082559.92;"Comp. Gasoil"
01/2017;30-54624397-0;C.A.B.A.;C.A.B.A.;10333584.24;"Comp. Tarifaria"
01/2017;30-54624526-4;C.A.B.A.;C.A.B.A.;0.00;"Comp. Gasoil"
01/2017;30-54624687-2;C.A.B.A.;C.A.B.A.;0.00;"Comp. Gasoil"
01/2017;30-54624694-5;C.A.B.A.;C.A.B.A.;417968.27;"Comp. Gasoil"
01/2017;30-54624694-5;C.A.B.A.;C.A.B.A.;421418.65;"Comp. Gasoil"
01/2017;30-54624694-5;C.A.B.A.;C.A.B.A.;474091.59;"Comp. Gasoil"
01/2017;30-54624694-5;C.A.B.A.;C.A.B.A.;606068.92;"Comp. Gasoil"
01/2017;30-54624694-5;C.A.B.A.;C.A.B.A.;15002890.37;"Comp. Tarifaria"
01/2017;30-54624700-3;C.A.B.A.;C.A.B.A.;29515694.76;"Comp. Tarifaria"
01/2017;30-54624700-3;C.A.B.A.;C.A.B.A.;4492485.15;"Comp. Gasoil"
01/2017;30-54624724-0;C.A.B.A.;C.A.B.A.;1179884.42;"Comp. Gasoil"
01/2017;30-54624724-0;C.A.B.A.;C.A.B.A.;8360034.26;"Comp. Tarifaria"
01/2017;30-54624977-4;C.A.B.A.;C.A.B.A.;0.00;"Comp. Gasoil"
01/2017;30-54625048-9;C.A.B.A.;C.A.B.A.;893874.29;"Comp. Gasoil"
01/2017;30-54625048-9;C.A.B.A.;C.A.B.A.;7349990.51;"Comp. Tarifaria"
01/2017;30-54625055-1;C.A.B.A.;C.A.B.A.;4263959.96;"Comp. Tarifaria"
01/2017;30-54625055-1;C.A.B.A.;C.A.B.A.;583056.73;"Comp. Gasoil"
01/2017;30-54625079-9;C.A.B.A.;C.A.B.A.;889471.78;"Comp. Gasoil"
01/2017;30-54625079-9;C.A.B.A.;C.A.B.A.;4527368.51;"Comp. Gasoil"
01/2017;30-54625079-9;C.A.B.A.;C.A.B.A.;38651691.28;"Comp. Tarifaria"
01/2017;30-54625284-8;C.A.B.A.;C.A.B.A.;0.00;"Comp. Gasoil"
01/2017;30-54625284-8;C.A.B.A.;C.A.B.A.;0.00;"Comp. Gasoil"
01/2017;30-54625314-3;C.A.B.A.;C.A.B.A.;0.00;"Comp. Gasoil"
01/2017;30-54625321-6;C.A.B.A.;C.A.B.A.;1960561.68;"Comp. Gasoil"
01/2017;30-54625321-6;C.A.B.A.;C.A.B.A.;15465139.59;"Comp. Tarifaria"
01/2017;30-54625352-6;C.A.B.A.;C.A.B.A.;24885711.16;"Comp. Tarifaria"
01/2017;30-54625352-6;C.A.B.A.;C.A.B.A.;3387285.62;"Comp. Gasoil"
01/2017;30-54625369-0;C.A.B.A.;C.A.B.A.;101702.21;"Comp. Gasoil"
01/2017;30-54625369-0;C.A.B.A.;C.A.B.A.;634353.98;"Comp. Tarifaria"
01/2017;30-54625437-9;C.A.B.A.;C.A.B.A.;11082382.87;"Comp. Tarifaria"
01/2017;30-54625437-9;C.A.B.A.;C.A.B.A.;1274461.38;"Comp. Gasoil"
01/2017;30-54625840-4;C.A.B.A.;C.A.B.A.;0.00;"Comp. Gasoil"
01/2017;30-54626010-7;C.A.B.A.;C.A.B.A.;795706.26;"Comp. Gasoil"
01/2017;30-54626010-7;C.A.B.A.;C.A.B.A.;5647679.51;"Comp. Tarifaria"
01/2017;30-54626164-2;C.A.B.A.;C.A.B.A.;0.00;"Comp. Gasoil"
01/2017;30-54626201-0;C.A.B.A.;C.A.B.A.;0.00;"Comp. Gasoil"
01/2017;30-54626607-5;C.A.B.A.;C.A.B.A.;0.00;"Comp. Gasoil"
01/2017;30-54627310-1;C.A.B.A.;C.A.B.A.;0.00;"Comp. Gasoil"
01/2017;30-54630419-8;C.A.B.A.;C.A.B.A.;1296433.98;"Comp. Gasoil"
01/2017;30-54630419-8;C.A.B.A.;C.A.B.A.;8592877.72;"Comp. Tarifaria"
01/2017;30-54632033-9;C.A.B.A.;C.A.B.A.;10184594.01;"Comp. Tarifaria"
01/2017;30-54632033-9;C.A.B.A.;C.A.B.A.;0.00;"Comp. Gasoil"
01/2017;30-54632033-9;C.A.B.A.;C.A.B.A.;1682503.42;"Comp. Gasoil"
01/2017;30-54632118-1;C.A.B.A.;C.A.B.A.;1984470.08;"Comp. Gasoil"
01/2017;30-54632118-1;C.A.B.A.;C.A.B.A.;14308335.81;"Comp. Tarifaria"
01/2017;30-54632965-4;C.A.B.A.;C.A.B.A.;20352352.13;"Comp. Tarifaria"
01/2017;30-54632965-4;C.A.B.A.;C.A.B.A.;2601432.82;"Comp. Gasoil"
01/2017;30-54633302-3;C.A.B.A.;C.A.B.A.;0.00;"Comp. Gasoil"
01/2017;30-54633333-3;C.A.B.A.;C.A.B.A.;2207966.86;"Comp. Gasoil"
01/2017;30-54633333-3;C.A.B.A.;C.A.B.A.;17237444.83;"Comp. Tarifaria"
01/2017;30-54633548-4;C.A.B.A.;C.A.B.A.;10496641.99;"Comp. Tarifaria"
01/2017;30-54633548-4;C.A.B.A.;C.A.B.A.;1032099.47;"Comp. Gasoil"
01/2017;30-54633579-4;C.A.B.A.;C.A.B.A.;670990.94;"Comp. Gasoil"
01/2017;30-54633579-4;C.A.B.A.;C.A.B.A.;5549712.65;"Comp. Tarifaria"
01/2017;30-54633708-8;C.A.B.A.;C.A.B.A.;10936115.38;"Comp. Tarifaria"
01/2017;30-54633708-8;C.A.B.A.;C.A.B.A.;1376681.42;"Comp. Gasoil"
01/2017;30-54633715-0;C.A.B.A.;C.A.B.A.;1217094.98;"Comp. Gasoil"
01/2017;30-54633715-0;C.A.B.A.;C.A.B.A.;8559552.05;"Comp. Tarifaria"
01/2017;30-54633739-8;C.A.B.A.;C.A.B.A.;14748532.99;"Comp. Tarifaria"
01/2017;30-54633739-8;C.A.B.A.;C.A.B.A.;1945341.98;"Comp. Gasoil"
01/2017;30-54633760-6;C.A.B.A.;C.A.B.A.;0.00;"Comp. Gasoil"
01/2017;30-54633937-4;C.A.B.A.;C.A.B.A.;901032.63;"Comp. Gasoil"
