mes;provincia;municipio;cuit;razon_social;pago;monto
09/2017;JN;JN;30-54635094-7;"TRANSPORTE ESCALADA SA DE TRANSPORTES";"RCC GT      PAGO 4";1048712.23
09/2017;JN;JN;30-54635094-7;"TRANSPORTE ESCALADA SA DE TRANSPORTES";"RCC GT      PAGO 5";0.00
09/2017;JN;JN;30-54635094-7;"TRANSPORTE ESCALADA SA DE TRANSPORTES";"RCC GT      PAGO 6";101138.37
09/2017;JN;JN;30-54635094-7;"TRANSPORTE ESCALADA SA DE TRANSPORTES";"RCC SD      PAGO 1";1037047.09
09/2017;JN;JN;30-54635094-7;"TRANSPORTE ESCALADA SA DE TRANSPORTES";"RCC SD      PAGO 2";0.00
09/2017;JN;JN;30-54635094-7;"TRANSPORTE ESCALADA SA DE TRANSPORTES";"RCC SD      PAGO 3";0.00
09/2017;JN;JN;30-54635094-7;"TRANSPORTE ESCALADA SA DE TRANSPORTES";"RCC SD      PAGO 4";0.00
09/2017;JN;JN;30-54635094-7;"TRANSPORTE ESCALADA SA DE TRANSPORTES";"RCC SD      PAGO 5";1333631.70
09/2017;JN;JN;30-54635094-7;"TRANSPORTE ESCALADA SA DE TRANSPORTES";"RCC SD      PAGO 6";677190.89
09/2017;JN;JN;30-54635094-7;"TRANSPORTE ESCALADA SA DE TRANSPORTES";"RCC SD      PAGO 7";84842.55
09/2017;JN;JN;30-54635216-8;"ETACER SRL";"RCC GT      PAGO 1";544649.80
09/2017;JN;JN;30-54635216-8;"ETACER SRL";"RCC GT      PAGO 2";0.00
09/2017;JN;JN;30-54635216-8;"ETACER SRL";"RCC GT      PAGO 3";0.00
09/2017;JN;JN;30-54635216-8;"ETACER SRL";"RCC GT      PAGO 4";370642.58
09/2017;JN;JN;30-54635216-8;"ETACER SRL";"RCC GT      PAGO 5";0.00
09/2017;JN;JN;30-54635216-8;"ETACER SRL";"RCC GT      PAGO 6";25477.21
09/2017;JN;JN;30-54635216-8;"ETACER SRL";"RCC SD      PAGO 1";240519.31
09/2017;JN;JN;30-54635216-8;"ETACER SRL";"RCC SD      PAGO 2";0.00
09/2017;JN;JN;30-54635216-8;"ETACER SRL";"RCC SD      PAGO 3";0.00
09/2017;JN;JN;30-54635216-8;"ETACER SRL";"RCC SD      PAGO 4";0.00
09/2017;JN;JN;30-54635216-8;"ETACER SRL";"RCC SD      PAGO 5";227305.06
09/2017;JN;JN;30-54635216-8;"ETACER SRL";"RCC SD      PAGO 6";133635.31
09/2017;JN;JN;30-54635216-8;"ETACER SRL";"RCC SD      PAGO 7";16741.66
09/2017;JN;JN;30-54636578-2;"MICROOMNIBUS BARRANCAS DE BELGRANO S. A.";"RCC GT      PAGO 1";1979731.46
09/2017;JN;JN;30-54636578-2;"MICROOMNIBUS BARRANCAS DE BELGRANO S. A.";"RCC GT      PAGO 2";0.00
09/2017;JN;JN;30-54636578-2;"MICROOMNIBUS BARRANCAS DE BELGRANO S. A.";"RCC GT      PAGO 3";0.00
09/2017;JN;JN;30-54636578-2;"MICROOMNIBUS BARRANCAS DE BELGRANO S. A.";"RCC GT      PAGO 4";586057.84
09/2017;JN;JN;30-54636578-2;"MICROOMNIBUS BARRANCAS DE BELGRANO S. A.";"RCC GT      PAGO 5";0.00
09/2017;JN;JN;30-54636578-2;"MICROOMNIBUS BARRANCAS DE BELGRANO S. A.";"RCC GT      PAGO 6";68716.40
09/2017;JN;JN;30-54636578-2;"MICROOMNIBUS BARRANCAS DE BELGRANO S. A.";"RCC SD      PAGO 1";947348.89
09/2017;JN;JN;30-54636578-2;"MICROOMNIBUS BARRANCAS DE BELGRANO S. A.";"RCC SD      PAGO 2";0.00
09/2017;JN;JN;30-54636578-2;"MICROOMNIBUS BARRANCAS DE BELGRANO S. A.";"RCC SD      PAGO 3";0.00
09/2017;JN;JN;30-54636578-2;"MICROOMNIBUS BARRANCAS DE BELGRANO S. A.";"RCC SD      PAGO 4";0.00
09/2017;JN;JN;30-54636578-2;"MICROOMNIBUS BARRANCAS DE BELGRANO S. A.";"RCC SD      PAGO 5";1319497.89
09/2017;JN;JN;30-54636578-2;"MICROOMNIBUS BARRANCAS DE BELGRANO S. A.";"RCC SD      PAGO 6";647530.99
09/2017;JN;JN;30-54636578-2;"MICROOMNIBUS BARRANCAS DE BELGRANO S. A.";"RCC SD      PAGO 7";81121.86
09/2017;JN;JN;30-54636615-0;"4 DE SEPTIEMBRE SATCP";"RCC GT      PAGO 1";2822202.03
09/2017;JN;JN;30-54636615-0;"4 DE SEPTIEMBRE SATCP";"RCC GT      PAGO 2";0.00
09/2017;JN;JN;30-54636615-0;"4 DE SEPTIEMBRE SATCP";"RCC GT      PAGO 3";0.00
09/2017;JN;JN;30-54636615-0;"4 DE SEPTIEMBRE SATCP";"RCC GT      PAGO 4";1435897.24
09/2017;JN;JN;30-54636615-0;"4 DE SEPTIEMBRE SATCP";"RCC GT      PAGO 5";0.00
09/2017;JN;JN;30-54636615-0;"4 DE SEPTIEMBRE SATCP";"RCC GT      PAGO 6";127733.89
09/2017;JN;JN;30-54636615-0;"4 DE SEPTIEMBRE SATCP";"RCC SD      PAGO 1";1570581.92
09/2017;JN;JN;30-54636615-0;"4 DE SEPTIEMBRE SATCP";"RCC SD      PAGO 2";0.00
09/2017;JN;JN;30-54636615-0;"4 DE SEPTIEMBRE SATCP";"RCC SD      PAGO 3";0.00
09/2017;JN;JN;30-54636615-0;"4 DE SEPTIEMBRE SATCP";"RCC SD      PAGO 4";0.00
09/2017;JN;JN;30-54636615-0;"4 DE SEPTIEMBRE SATCP";"RCC SD      PAGO 5";1963422.25
09/2017;JN;JN;30-54636615-0;"4 DE SEPTIEMBRE SATCP";"RCC SD      PAGO 6";1009497.97
09/2017;JN;JN;30-54636615-0;"4 DE SEPTIEMBRE SATCP";"RCC SD      PAGO 7";126474.68
09/2017;JN;JN;30-54636646-0;"TRANSPORTES LOPE DE VEGA S A C I";"RCC GT      PAGO 1";8683227.41
09/2017;JN;JN;30-54636646-0;"TRANSPORTES LOPE DE VEGA S A C I";"RCC GT      PAGO 2";0.00
09/2017;JN;JN;30-54636646-0;"TRANSPORTES LOPE DE VEGA S A C I";"RCC GT      PAGO 3";0.00
09/2017;JN;JN;30-54636646-0;"TRANSPORTES LOPE DE VEGA S A C I";"RCC GT      PAGO 4";3534227.31
09/2017;JN;JN;30-54636646-0;"TRANSPORTES LOPE DE VEGA S A C I";"RCC GT      PAGO 5";0.00
09/2017;JN;JN;30-54636646-0;"TRANSPORTES LOPE DE VEGA S A C I";"RCC GT      PAGO 6";358270.55
09/2017;JN;JN;30-54636646-0;"TRANSPORTES LOPE DE VEGA S A C I";"RCC SD      PAGO 1";4626238.37
09/2017;JN;JN;30-54636646-0;"TRANSPORTES LOPE DE VEGA S A C I";"RCC SD      PAGO 2";0.00
09/2017;JN;JN;30-54636646-0;"TRANSPORTES LOPE DE VEGA S A C I";"RCC SD      PAGO 3";0.00
09/2017;JN;JN;30-54636646-0;"TRANSPORTES LOPE DE VEGA S A C I";"RCC SD      PAGO 4";0.00
09/2017;JN;JN;30-54636646-0;"TRANSPORTES LOPE DE VEGA S A C I";"RCC SD      PAGO 5";6158325.63
09/2017;JN;JN;30-54636646-0;"TRANSPORTES LOPE DE VEGA S A C I";"RCC SD      PAGO 6";3080640.24
09/2017;JN;JN;30-54636646-0;"TRANSPORTES LOPE DE VEGA S A C I";"RCC SD      PAGO 7";303852.45
09/2017;JN;JN;30-54636783-1;"TRANSPORTE LÍNEA 123 S.A.";"RCC GT      PAGO 1";1193746.11
09/2017;JN;JN;30-54636783-1;"TRANSPORTE LÍNEA 123 S.A.";"RCC GT      PAGO 2";0.00
09/2017;JN;JN;30-54636783-1;"TRANSPORTE LÍNEA 123 S.A.";"RCC GT      PAGO 3";0.00
09/2017;JN;JN;30-54636783-1;"TRANSPORTE LÍNEA 123 S.A.";"RCC GT      PAGO 4";517654.41
09/2017;JN;JN;30-54636783-1;"TRANSPORTE LÍNEA 123 S.A.";"RCC GT      PAGO 5";0.00
09/2017;JN;JN;30-54636783-1;"TRANSPORTE LÍNEA 123 S.A.";"RCC GT      PAGO 6";31257.61
09/2017;JN;JN;30-54636783-1;"TRANSPORTE LÍNEA 123 S.A.";"RCC SD      PAGO 1";663543.89
09/2017;JN;JN;30-54636783-1;"TRANSPORTE LÍNEA 123 S.A.";"RCC SD      PAGO 2";0.00
09/2017;JN;JN;30-54636783-1;"TRANSPORTE LÍNEA 123 S.A.";"RCC SD      PAGO 3";0.00
09/2017;JN;JN;30-54636783-1;"TRANSPORTE LÍNEA 123 S.A.";"RCC SD      PAGO 4";0.00
09/2017;JN;JN;30-54636783-1;"TRANSPORTE LÍNEA 123 S.A.";"RCC SD      PAGO 5";807298.56
09/2017;JN;JN;30-54636783-1;"TRANSPORTE LÍNEA 123 S.A.";"RCC SD      PAGO 6";420150.17
09/2017;JN;JN;30-54636783-1;"TRANSPORTE LÍNEA 123 S.A.";"RCC SD      PAGO 7";54322.45
09/2017;JN;JN;30-54650008-6;"LA NUEVA METROPOL SATACI";"RCC GT      PAGO 1";8749855.41
09/2017;JN;JN;30-54650008-6;"LA NUEVA METROPOL SATACI";"RCC GT      PAGO 2";0.00
09/2017;JN;JN;30-54650008-6;"LA NUEVA METROPOL SATACI";"RCC GT      PAGO 3";0.00
09/2017;JN;JN;30-54650008-6;"LA NUEVA METROPOL SATACI";"RCC GT      PAGO 4";1284948.99
09/2017;JN;JN;30-54650008-6;"LA NUEVA METROPOL SATACI";"RCC GT      PAGO 5";0.00
09/2017;JN;JN;30-54650008-6;"LA NUEVA METROPOL SATACI";"RCC GT      PAGO 6";266376.18
09/2017;JN;JN;30-54650008-6;"LA NUEVA METROPOL SATACI";"RCC SD      PAGO 1";5815166.97
09/2017;JN;JN;30-54650008-6;"LA NUEVA METROPOL SATACI";"RCC SD      PAGO 2";0.00
09/2017;JN;JN;30-54650008-6;"LA NUEVA METROPOL SATACI";"RCC SD      PAGO 3";0.00
09/2017;JN;JN;30-54650008-6;"LA NUEVA METROPOL SATACI";"RCC SD      PAGO 4";0.00
09/2017;JN;JN;30-54650008-6;"LA NUEVA METROPOL SATACI";"RCC SD      PAGO 5";9524372.27
09/2017;JN;JN;30-54650008-6;"LA NUEVA METROPOL SATACI";"RCC SD      PAGO 6";4381781.38
09/2017;JN;JN;30-54650008-6;"LA NUEVA METROPOL SATACI";"RCC SD      PAGO 7";570108.26
09/2017;JN;JN;30-54657207-9;"NUEVOS RUMBOS S.A.";"RCC GT      PAGO 1";3861381.73
09/2017;JN;JN;30-54657207-9;"NUEVOS RUMBOS S.A.";"RCC GT      PAGO 2";0.00
09/2017;JN;JN;30-54657207-9;"NUEVOS RUMBOS S.A.";"RCC GT      PAGO 3";0.00
09/2017;JN;JN;30-54657207-9;"NUEVOS RUMBOS S.A.";"RCC GT      PAGO 4";1153522.98
09/2017;JN;JN;30-54657207-9;"NUEVOS RUMBOS S.A.";"RCC GT      PAGO 5";0.00
09/2017;JN;JN;30-54657207-9;"NUEVOS RUMBOS S.A.";"RCC GT      PAGO 6";134341.01
09/2017;JN;JN;30-54657207-9;"NUEVOS RUMBOS S.A.";"RCC SD      PAGO 1";2095390.80
09/2017;JN;JN;30-54657207-9;"NUEVOS RUMBOS S.A.";"RCC SD      PAGO 2";0.00
09/2017;JN;JN;30-54657207-9;"NUEVOS RUMBOS S.A.";"RCC SD      PAGO 3";0.00
09/2017;JN;JN;30-54657207-9;"NUEVOS RUMBOS S.A.";"RCC SD      PAGO 4";0.00
09/2017;JN;JN;30-54657207-9;"NUEVOS RUMBOS S.A.";"RCC SD      PAGO 5";3255599.18
09/2017;JN;JN;30-54657207-9;"NUEVOS RUMBOS S.A.";"RCC SD      PAGO 6";1528524.94
09/2017;JN;JN;30-54657207-9;"NUEVOS RUMBOS S.A.";"RCC SD      PAGO 7";191491.65
09/2017;JN;JN;30-54657290-7;"EMPRESA DE TRANSPORTES AMERICA SAC.E I";"RCC GT      PAGO 1";1902822.37
09/2017;JN;JN;30-54657290-7;"EMPRESA DE TRANSPORTES AMERICA SAC.E I";"RCC GT      PAGO 2";0.00
09/2017;JN;JN;30-54657290-7;"EMPRESA DE TRANSPORTES AMERICA SAC.E I";"RCC GT      PAGO 3";0.00
09/2017;JN;JN;30-54657290-7;"EMPRESA DE TRANSPORTES AMERICA SAC.E I";"RCC GT      PAGO 4";881373.03
09/2017;JN;JN;30-54657290-7;"EMPRESA DE TRANSPORTES AMERICA SAC.E I";"RCC GT      PAGO 5";0.00
09/2017;JN;JN;30-54657290-7;"EMPRESA DE TRANSPORTES AMERICA SAC.E I";"RCC GT      PAGO 6";83578.20
09/2017;JN;JN;30-54657290-7;"EMPRESA DE TRANSPORTES AMERICA SAC.E I";"RCC SD      PAGO 1";1047321.26
09/2017;JN;JN;30-54657290-7;"EMPRESA DE TRANSPORTES AMERICA SAC.E I";"RCC SD      PAGO 2";0.00
09/2017;JN;JN;30-54657290-7;"EMPRESA DE TRANSPORTES AMERICA SAC.E I";"RCC SD      PAGO 3";0.00
09/2017;JN;JN;30-54657290-7;"EMPRESA DE TRANSPORTES AMERICA SAC.E I";"RCC SD      PAGO 4";0.00
09/2017;JN;JN;30-54657290-7;"EMPRESA DE TRANSPORTES AMERICA SAC.E I";"RCC SD      PAGO 5";1422525.15
09/2017;JN;JN;30-54657290-7;"EMPRESA DE TRANSPORTES AMERICA SAC.E I";"RCC SD      PAGO 6";705518.39
09/2017;JN;JN;30-54657290-7;"EMPRESA DE TRANSPORTES AMERICA SAC.E I";"RCC SD      PAGO 7";88391.02
09/2017;JN;JN;30-54660726-3;"EMPRESA DE TRANSPORTES FLUVIALES DEL LITORAL S.A.";"RCC GT      PAGO 1";648311.06
09/2017;JN;JN;30-54660726-3;"EMPRESA DE TRANSPORTES FLUVIALES DEL LITORAL S.A.";"RCC GT      PAGO 2";0.00
09/2017;JN;JN;30-54660726-3;"EMPRESA DE TRANSPORTES FLUVIALES DEL LITORAL S.A.";"RCC GT      PAGO 3";0.00
09/2017;JN;JN;30-54660726-3;"EMPRESA DE TRANSPORTES FLUVIALES DEL LITORAL S.A.";"RCC GT      PAGO 4";364023.96
09/2017;JN;JN;30-54660726-3;"EMPRESA DE TRANSPORTES FLUVIALES DEL LITORAL S.A.";"RCC GT      PAGO 5";0.00
09/2017;JN;JN;30-54660726-3;"EMPRESA DE TRANSPORTES FLUVIALES DEL LITORAL S.A.";"RCC GT      PAGO 6";28178.40
09/2017;JN;JN;30-54660726-3;"EMPRESA DE TRANSPORTES FLUVIALES DEL LITORAL S.A.";"RCC SD      PAGO 1";404591.75
09/2017;JN;JN;30-54660726-3;"EMPRESA DE TRANSPORTES FLUVIALES DEL LITORAL S.A.";"RCC SD      PAGO 2";0.00
09/2017;JN;JN;30-54660726-3;"EMPRESA DE TRANSPORTES FLUVIALES DEL LITORAL S.A.";"RCC SD      PAGO 3";0.00
09/2017;JN;JN;30-54660726-3;"EMPRESA DE TRANSPORTES FLUVIALES DEL LITORAL S.A.";"RCC SD      PAGO 4";0.00
09/2017;JN;JN;30-54660726-3;"EMPRESA DE TRANSPORTES FLUVIALES DEL LITORAL S.A.";"RCC SD      PAGO 5";395998.47
09/2017;JN;JN;30-54660726-3;"EMPRESA DE TRANSPORTES FLUVIALES DEL LITORAL S.A.";"RCC SD      PAGO 6";228690.79
09/2017;JN;JN;30-54660726-3;"EMPRESA DE TRANSPORTES FLUVIALES DEL LITORAL S.A.";"RCC SD      PAGO 7";28650.09
09/2017;JN;JN;30-54660863-4;"TRANSP VEINTIDOS DE SEPTIEMBRE S A C";"RCC GT      PAGO 1";2109468.60
09/2017;JN;JN;30-54660863-4;"TRANSP VEINTIDOS DE SEPTIEMBRE S A C";"RCC GT      PAGO 2";0.00
09/2017;JN;JN;30-54660863-4;"TRANSP VEINTIDOS DE SEPTIEMBRE S A C";"RCC GT      PAGO 3";0.00
09/2017;JN;JN;30-54660863-4;"TRANSP VEINTIDOS DE SEPTIEMBRE S A C";"RCC GT      PAGO 4";938604.16
09/2017;JN;JN;30-54660863-4;"TRANSP VEINTIDOS DE SEPTIEMBRE S A C";"RCC GT      PAGO 5";0.00
09/2017;JN;JN;30-54660863-4;"TRANSP VEINTIDOS DE SEPTIEMBRE S A C";"RCC GT      PAGO 6";91469.54
09/2017;JN;JN;30-54660863-4;"TRANSP VEINTIDOS DE SEPTIEMBRE S A C";"RCC SD      PAGO 1";919352.55
09/2017;JN;JN;30-54660863-4;"TRANSP VEINTIDOS DE SEPTIEMBRE S A C";"RCC SD      PAGO 2";0.00
09/2017;JN;JN;30-54660863-4;"TRANSP VEINTIDOS DE SEPTIEMBRE S A C";"RCC SD      PAGO 3";0.00
09/2017;JN;JN;30-54660863-4;"TRANSP VEINTIDOS DE SEPTIEMBRE S A C";"RCC SD      PAGO 4";0.00
09/2017;JN;JN;30-54660863-4;"TRANSP VEINTIDOS DE SEPTIEMBRE S A C";"RCC SD      PAGO 5";1144461.71
09/2017;JN;JN;30-54660863-4;"TRANSP VEINTIDOS DE SEPTIEMBRE S A C";"RCC SD      PAGO 6";589534.19
09/2017;JN;JN;30-54660863-4;"TRANSP VEINTIDOS DE SEPTIEMBRE S A C";"RCC SD      PAGO 7";73860.28
09/2017;JN;JN;30-54669877-3;"COMPANIA MICROOMNIBUS LA COLORADA SACI";"RCC GT      PAGO 1";3538450.33
09/2017;JN;JN;30-54669877-3;"COMPANIA MICROOMNIBUS LA COLORADA SACI";"RCC GT      PAGO 2";0.00
09/2017;JN;JN;30-54669877-3;"COMPANIA MICROOMNIBUS LA COLORADA SACI";"RCC GT      PAGO 3";0.00
09/2017;JN;JN;30-54669877-3;"COMPANIA MICROOMNIBUS LA COLORADA SACI";"RCC GT      PAGO 4";1425815.58
09/2017;JN;JN;30-54669877-3;"COMPANIA MICROOMNIBUS LA COLORADA SACI";"RCC GT      PAGO 5";0.00
09/2017;JN;JN;30-54669877-3;"COMPANIA MICROOMNIBUS LA COLORADA SACI";"RCC GT      PAGO 6";93440.71
09/2017;JN;JN;30-54669877-3;"COMPANIA MICROOMNIBUS LA COLORADA SACI";"RCC SD      PAGO 1";1986881.92
09/2017;JN;JN;30-54669877-3;"COMPANIA MICROOMNIBUS LA COLORADA SACI";"RCC SD      PAGO 2";0.00
09/2017;JN;JN;30-54669877-3;"COMPANIA MICROOMNIBUS LA COLORADA SACI";"RCC SD      PAGO 3";0.00
09/2017;JN;JN;30-54669877-3;"COMPANIA MICROOMNIBUS LA COLORADA SACI";"RCC SD      PAGO 4";0.00
09/2017;JN;JN;30-54669877-3;"COMPANIA MICROOMNIBUS LA COLORADA SACI";"RCC SD      PAGO 5";2622341.92
09/2017;JN;JN;30-54669877-3;"COMPANIA MICROOMNIBUS LA COLORADA SACI";"RCC SD      PAGO 6";1316637.41
09/2017;JN;JN;30-54669877-3;"COMPANIA MICROOMNIBUS LA COLORADA SACI";"RCC SD      PAGO 7";164954.36
09/2017;JN;JN;30-54684423-0;"EMPRESA TANDILENSE S A C I F I Y DE S.";"RCC GT      PAGO 1";3934354.33
09/2017;JN;JN;30-54684423-0;"EMPRESA TANDILENSE S A C I F I Y DE S.";"RCC GT      PAGO 2";0.00
09/2017;JN;JN;30-54684423-0;"EMPRESA TANDILENSE S A C I F I Y DE S.";"RCC GT      PAGO 3";0.00
09/2017;JN;JN;30-54684423-0;"EMPRESA TANDILENSE S A C I F I Y DE S.";"RCC GT      PAGO 4";1856199.97
09/2017;JN;JN;30-54684423-0;"EMPRESA TANDILENSE S A C I F I Y DE S.";"RCC GT      PAGO 5";0.00
09/2017;JN;JN;30-54684423-0;"EMPRESA TANDILENSE S A C I F I Y DE S.";"RCC GT      PAGO 6";105708.25
09/2017;JN;JN;30-54684423-0;"EMPRESA TANDILENSE S A C I F I Y DE S.";"RCC SD      PAGO 1";2705175.91
09/2017;JN;JN;30-54684423-0;"EMPRESA TANDILENSE S A C I F I Y DE S.";"RCC SD      PAGO 2";0.00
09/2017;JN;JN;30-54684423-0;"EMPRESA TANDILENSE S A C I F I Y DE S.";"RCC SD      PAGO 3";0.00
09/2017;JN;JN;30-54684423-0;"EMPRESA TANDILENSE S A C I F I Y DE S.";"RCC SD      PAGO 4";0.00
09/2017;JN;JN;30-54684423-0;"EMPRESA TANDILENSE S A C I F I Y DE S.";"RCC SD      PAGO 5";3374565.89
09/2017;JN;JN;30-54684423-0;"EMPRESA TANDILENSE S A C I F I Y DE S.";"RCC SD      PAGO 6";1736694.89
09/2017;JN;JN;30-54684423-0;"EMPRESA TANDILENSE S A C I F I Y DE S.";"RCC SD      PAGO 7";217583.62
09/2017;JN;JN;30-55665485-5;"TRANSPORTES RIO GRANDE SACIF";"RCC GT      PAGO 1";6758324.74
09/2017;JN;JN;30-55665485-5;"TRANSPORTES RIO GRANDE SACIF";"RCC GT      PAGO 2";0.00
09/2017;JN;JN;30-55665485-5;"TRANSPORTES RIO GRANDE SACIF";"RCC GT      PAGO 3";0.00
09/2017;JN;JN;30-55665485-5;"TRANSPORTES RIO GRANDE SACIF";"RCC GT      PAGO 4";2343733.63
09/2017;JN;JN;30-55665485-5;"TRANSPORTES RIO GRANDE SACIF";"RCC GT      PAGO 5";0.00
09/2017;JN;JN;30-55665485-5;"TRANSPORTES RIO GRANDE SACIF";"RCC GT      PAGO 6";255680.32
09/2017;JN;JN;30-55665485-5;"TRANSPORTES RIO GRANDE SACIF";"RCC SD      PAGO 1";4238607.51
09/2017;JN;JN;30-55665485-5;"TRANSPORTES RIO GRANDE SACIF";"RCC SD      PAGO 2";0.00
09/2017;JN;JN;30-55665485-5;"TRANSPORTES RIO GRANDE SACIF";"RCC SD      PAGO 3";0.00
09/2017;JN;JN;30-55665485-5;"TRANSPORTES RIO GRANDE SACIF";"RCC SD      PAGO 4";0.00
09/2017;JN;JN;30-55665485-5;"TRANSPORTES RIO GRANDE SACIF";"RCC SD      PAGO 5";5967567.99
09/2017;JN;JN;30-55665485-5;"TRANSPORTES RIO GRANDE SACIF";"RCC SD      PAGO 6";2915421.98
09/2017;JN;JN;30-55665485-5;"TRANSPORTES RIO GRANDE SACIF";"RCC SD      PAGO 7";327338.93
09/2017;JN;JN;30-55736550-4;"TRANSPORTES 27 DE JUNIO S A C I F ";"RCC GT      PAGO 1";1510914.05
09/2017;JN;JN;30-55736550-4;"TRANSPORTES 27 DE JUNIO S A C I F ";"RCC GT      PAGO 2";0.00
09/2017;JN;JN;30-55736550-4;"TRANSPORTES 27 DE JUNIO S A C I F ";"RCC GT      PAGO 3";0.00
09/2017;JN;JN;30-55736550-4;"TRANSPORTES 27 DE JUNIO S A C I F ";"RCC GT      PAGO 4";474514.72
09/2017;JN;JN;30-55736550-4;"TRANSPORTES 27 DE JUNIO S A C I F ";"RCC GT      PAGO 5";0.00
09/2017;JN;JN;30-55736550-4;"TRANSPORTES 27 DE JUNIO S A C I F ";"RCC GT      PAGO 6";53167.49
09/2017;JN;JN;30-55736550-4;"TRANSPORTES 27 DE JUNIO S A C I F ";"RCC SD      PAGO 1";940341.99
09/2017;JN;JN;30-55736550-4;"TRANSPORTES 27 DE JUNIO S A C I F ";"RCC SD      PAGO 2";0.00
09/2017;JN;JN;30-55736550-4;"TRANSPORTES 27 DE JUNIO S A C I F ";"RCC SD      PAGO 3";0.00
09/2017;JN;JN;30-55736550-4;"TRANSPORTES 27 DE JUNIO S A C I F ";"RCC SD      PAGO 4";0.00
09/2017;JN;JN;30-55736550-4;"TRANSPORTES 27 DE JUNIO S A C I F ";"RCC SD      PAGO 5";1314691.99
09/2017;JN;JN;30-55736550-4;"TRANSPORTES 27 DE JUNIO S A C I F ";"RCC SD      PAGO 6";644156.63
09/2017;JN;JN;30-55736550-4;"TRANSPORTES 27 DE JUNIO S A C I F ";"RCC SD      PAGO 7";65896.85
09/2017;JN;JN;30-56394131-2;"EMPRESA DE TRANSPORTES DE PASAJEROS KO KO S.R.L.";"RCC GT      PAGO 1";1881657.77
09/2017;JN;JN;30-56394131-2;"EMPRESA DE TRANSPORTES DE PASAJEROS KO KO S.R.L.";"RCC GT      PAGO 2";0.00
09/2017;JN;JN;30-56394131-2;"EMPRESA DE TRANSPORTES DE PASAJEROS KO KO S.R.L.";"RCC GT      PAGO 3";0.00
09/2017;JN;JN;30-56394131-2;"EMPRESA DE TRANSPORTES DE PASAJEROS KO KO S.R.L.";"RCC GT      PAGO 4";1290505.24
09/2017;JN;JN;30-56394131-2;"EMPRESA DE TRANSPORTES DE PASAJEROS KO KO S.R.L.";"RCC GT      PAGO 5";0.00
09/2017;JN;JN;30-56394131-2;"EMPRESA DE TRANSPORTES DE PASAJEROS KO KO S.R.L.";"RCC GT      PAGO 6";0.00
09/2017;JN;JN;30-56394131-2;"EMPRESA DE TRANSPORTES DE PASAJEROS KO KO S.R.L.";"RCC SD      PAGO 1";1178375.33
09/2017;JN;JN;30-56394131-2;"EMPRESA DE TRANSPORTES DE PASAJEROS KO KO S.R.L.";"RCC SD      PAGO 2";0.00
09/2017;JN;JN;30-56394131-2;"EMPRESA DE TRANSPORTES DE PASAJEROS KO KO S.R.L.";"RCC SD      PAGO 3";0.00
09/2017;JN;JN;30-56394131-2;"EMPRESA DE TRANSPORTES DE PASAJEROS KO KO S.R.L.";"RCC SD      PAGO 4";0.00
09/2017;JN;JN;30-56394131-2;"EMPRESA DE TRANSPORTES DE PASAJEROS KO KO S.R.L.";"RCC SD      PAGO 5";1440540.15
09/2017;JN;JN;30-56394131-2;"EMPRESA DE TRANSPORTES DE PASAJEROS KO KO S.R.L.";"RCC SD      PAGO 6";748100.38
09/2017;JN;JN;30-56394131-2;"EMPRESA DE TRANSPORTES DE PASAJEROS KO KO S.R.L.";"RCC SD      PAGO 7";93721.06
09/2017;JN;JN;30-56796685-9;"VUELTA DE ROCHA SA";"RCC GT      PAGO 1";1941661.73
09/2017;JN;JN;30-56796685-9;"VUELTA DE ROCHA SA";"RCC GT      PAGO 2";0.00
09/2017;JN;JN;30-56796685-9;"VUELTA DE ROCHA SA";"RCC GT      PAGO 3";0.00
09/2017;JN;JN;30-56796685-9;"VUELTA DE ROCHA SA";"RCC GT      PAGO 4";625162.33
09/2017;JN;JN;30-56796685-9;"VUELTA DE ROCHA SA";"RCC GT      PAGO 5";0.00
09/2017;JN;JN;30-56796685-9;"VUELTA DE ROCHA SA";"RCC GT      PAGO 6";68817.64
09/2017;JN;JN;30-56796685-9;"VUELTA DE ROCHA SA";"RCC SD      PAGO 1";996060.84
09/2017;JN;JN;30-56796685-9;"VUELTA DE ROCHA SA";"RCC SD      PAGO 2";0.00
09/2017;JN;JN;30-56796685-9;"VUELTA DE ROCHA SA";"RCC SD      PAGO 3";0.00
09/2017;JN;JN;30-56796685-9;"VUELTA DE ROCHA SA";"RCC SD      PAGO 4";0.00
09/2017;JN;JN;30-56796685-9;"VUELTA DE ROCHA SA";"RCC SD      PAGO 5";1343015.75
09/2017;JN;JN;30-56796685-9;"VUELTA DE ROCHA SA";"RCC SD      PAGO 6";668163.63
09/2017;JN;JN;30-56796685-9;"VUELTA DE ROCHA SA";"RCC SD      PAGO 7";83706.69
09/2017;JN;JN;30-56835256-0;"LINEA 17 S.A.";"RCC GT      PAGO 1";2337955.28
09/2017;JN;JN;30-56835256-0;"LINEA 17 S.A.";"RCC GT      PAGO 2";0.00
09/2017;JN;JN;30-56835256-0;"LINEA 17 S.A.";"RCC GT      PAGO 3";0.00
09/2017;JN;JN;30-56835256-0;"LINEA 17 S.A.";"RCC GT      PAGO 4";1100788.70
09/2017;JN;JN;30-56835256-0;"LINEA 17 S.A.";"RCC GT      PAGO 5";0.00
09/2017;JN;JN;30-56835256-0;"LINEA 17 S.A.";"RCC GT      PAGO 6";102884.75
